Regiao,Ano,Quantidade,Tipo_Crime
São Sebastião,2024,0,LCSM (Lesão Corporal Seguida de Morte)
São Sebastião,2024,0,Latrocínio
São Sebastião,2024,315,Roubo a Transeunte
São Sebastião,2024,14,Roubo de Veículo
São Sebastião,2024,15,Roubo em Comércio
São Sebastião,2024,1,Roubo em Transporte Coletivo
Taguatinga,2015,1366,Furto em Veículo
Taguatinga,2015,35,Homicídio
Taguatinga,2015,0,LCSM (Lesão Corporal Seguida de Morte)
Taguatinga,2015,5,Latrocínio
Taguatinga,2015,3297,Roubo a Transeunte
Taguatinga,2015,840,Roubo de Veículo
Taguatinga,2015,211,Roubo em Comércio
Taguatinga,2015,108,Roubo em Transporte Coletivo
Taguatinga,2016,1394,Furto em Veículo
Taguatinga,2016,27,Homicídio
Taguatinga,2016,0,LCSM (Lesão Corporal Seguida de Morte)
Taguatinga,2016,4,Latrocínio
Taguatinga,2016,3704,Roubo a Transeunte
Taguatinga,2016,914,Roubo de Veículo
Taguatinga,2016,266,Roubo em Comércio
Taguatinga,2016,115,Roubo em Transporte Coletivo
Taguatinga,2017,1339,Furto em Veículo
Taguatinga,2017,22,Homicídio
Taguatinga,2017,2,LCSM (Lesão Corporal Seguida de Morte)
Taguatinga,2017,1,Latrocínio
Taguatinga,2017,3651,Roubo a Transeunte
Taguatinga,2017,642,Roubo de Veículo
Taguatinga,2017,175,Roubo em Comércio
Taguatinga,2017,127,Roubo em Transporte Coletivo
Taguatinga,2018,1075,Furto em Veículo
Taguatinga,2018,22,Homicídio
Taguatinga,2018,0,LCSM (Lesão Corporal Seguida de Morte)
Taguatinga,2018,4,Latrocínio
Taguatinga,2018,3200,Roubo a Transeunte
Taguatinga,2018,596,Roubo de Veículo
Taguatinga,2018,159,Roubo em Comércio
Taguatinga,2018,77,Roubo em Transporte Coletivo
Taguatinga,2019,1224,Furto em Veículo
Taguatinga,2019,14,Homicídio
Taguatinga,2019,1,LCSM (Lesão Corporal Seguida de Morte)
Taguatinga,2019,3,Latrocínio
Taguatinga,2019,3114,Roubo a Transeunte
Taguatinga,2019,519,Roubo de Veículo
Taguatinga,2019,167,Roubo em Comércio
Taguatinga,2019,89,Roubo em Transporte Coletivo
Taguatinga,2020,845,Furto em Veículo
Taguatinga,2020,20,Homicídio
Taguatinga,2020,0,LCSM (Lesão Corporal Seguida de Morte)
Taguatinga,2020,3,Latrocínio
Taguatinga,2020,1995,Roubo a Transeunte
Taguatinga,2020,317,Roubo de Veículo
Taguatinga,2020,107,Roubo em Comércio
Taguatinga,2020,38,Roubo em Transporte Coletivo
Taguatinga,2021,975,Furto em Veículo
Taguatinga,2021,14,Homicídio
Taguatinga,2021,1,LCSM (Lesão Corporal Seguida de Morte)
Taguatinga,2021,2,Latrocínio
Taguatinga,2021,1948,Roubo a Transeunte
Taguatinga,2021,333,Roubo de Veículo
Taguatinga,2021,95,Roubo em Comércio
Taguatinga,2021,48,Roubo em Transporte Coletivo
Taguatinga,2022,1019,Furto em Veículo
Taguatinga,2022,15,Homicídio
Taguatinga,2022,0,LCSM (Lesão Corporal Seguida de Morte)
Taguatinga,2022,0,Latrocínio
Taguatinga,2022,1790,Roubo a Transeunte
Taguatinga,2022,218,Roubo de Veículo
Taguatinga,2022,65,Roubo em Comércio
Taguatinga,2022,31,Roubo em Transporte Coletivo
Taguatinga,2023,865,Furto em Veículo
Taguatinga,2023,14,Homicídio
Taguatinga,2023,0,LCSM (Lesão Corporal Seguida de Morte)
Taguatinga,2023,2,Latrocínio
Taguatinga,2023,1474,Roubo a Transeunte
Taguatinga,2023,163,Roubo de Veículo
Taguatinga,2023,39,Roubo em Comércio
Taguatinga,2023,19,Roubo em Transporte Coletivo
Taguatinga,2024,849,Furto em Veículo
Taguatinga,2024,10,Homicídio
Taguatinga,2024,3,LCSM (Lesão Corporal Seguida de Morte)
Taguatinga,2024,2,Latrocínio
Taguatinga,2024,1059,Roubo a Transeunte
Taguatinga,2024,142,Roubo de Veículo
Taguatinga,2024,21,Roubo em Comércio
Taguatinga,2024,18,Roubo em Transporte Coletivo
Unidades Prisionais,2015,0,Homicídio
Unidades Prisionais,2016,0,Homicídio
Unidades Prisionais,2017,0,Homicídio
Unidades Prisionais,2018,0,Homicídio
Unidades Prisionais,2019,0,Homicídio
Unidades Prisionais,2020,0,Homicídio
Unidades Prisionais,2021,0,Homicídio
Unidades Prisionais,2022,0,Homicídio
Unidades Prisionais,2023,1,Homicídio
Unidades Prisionais,2024,5,Homicídio
Varjão,2015,23,Furto em Veículo
Varjão,2015,0,Homicídio
Varjão,2015,0,LCSM (Lesão Corporal Seguida de Morte)
Varjão,2015,0,Latrocínio
Varjão,2015,9,Roubo a Transeunte
Varjão,2015,4,Roubo de Veículo
Varjão,2015,1,Roubo em Comércio
Varjão,2015,0,Roubo em Transporte Coletivo
Varjão,2016,11,Furto em Veículo
Varjão,2016,2,Homicídio
Varjão,2016,0,LCSM (Lesão Corporal Seguida de Morte)
Varjão,2016,0,Latrocínio
Varjão,2016,14,Roubo a Transeunte
Varjão,2016,1,Roubo de Veículo
Varjão,2016,2,Roubo em Comércio
Varjão,2016,0,Roubo em Transporte Coletivo
Varjão,2017,12,Furto em Veículo
Varjão,2017,1,Homicídio
Varjão,2017,0,LCSM (Lesão Corporal Seguida de Morte)
Varjão,2017,0,Latrocínio
Varjão,2017,21,Roubo a Transeunte
Varjão,2017,6,Roubo de Veículo
Varjão,2017,6,Roubo em Comércio
Varjão,2017,7,Roubo em Transporte Coletivo
Varjão,2018,13,Furto em Veículo
Varjão,2018,1,Homicídio
Varjão,2018,0,LCSM (Lesão Corporal Seguida de Morte)
Varjão,2018,0,Latrocínio
Varjão,2018,35,Roubo a Transeunte
Varjão,2018,5,Roubo de Veículo
Varjão,2018,7,Roubo em Comércio
Varjão,2018,4,Roubo em Transporte Coletivo
Varjão,2019,19,Furto em Veículo
Varjão,2019,2,Homicídio
Varjão,2019,0,LCSM (Lesão Corporal Seguida de Morte)
Varjão,2019,0,Latrocínio
Varjão,2019,20,Roubo a Transeunte
Varjão,2019,1,Roubo de Veículo
Varjão,2019,1,Roubo em Comércio
Varjão,2019,1,Roubo em Transporte Coletivo
Varjão,2020,12,Furto em Veículo
Varjão,2020,4,Homicídio
Varjão,2020,0,LCSM (Lesão Corporal Seguida de Morte)
Varjão,2020,0,Latrocínio
Varjão,2020,12,Roubo a Transeunte
Varjão,2020,3,Roubo de Veículo
Varjão,2020,2,Roubo em Comércio
Varjão,2020,5,Roubo em Transporte Coletivo
Varjão,2021,10,Furto em Veículo
Varjão,2021,1,Homicídio
Varjão,2021,0,LCSM (Lesão Corporal Seguida de Morte)
Varjão,2021,0,Latrocínio
Varjão,2021,16,Roubo a Transeunte
Varjão,2021,4,Roubo de Veículo
Varjão,2021,1,Roubo em Comércio
Varjão,2021,2,Roubo em Transporte Coletivo
Varjão,2022,10,Furto em Veículo
Varjão,2022,2,Homicídio
Varjão,2022,0,LCSM (Lesão Corporal Seguida de Morte)
Varjão,2022,0,Latrocínio
Varjão,2022,10,Roubo a Transeunte
Varjão,2022,3,Roubo de Veículo
Varjão,2022,5,Roubo em Comércio
Varjão,2022,2,Roubo em Transporte Coletivo
Varjão,2023,18,Furto em Veículo
Varjão,2023,1,Homicídio
Varjão,2023,0,LCSM (Lesão Corporal Seguida de Morte)
Varjão,2023,0,Latrocínio
Varjão,2023,12,Roubo a Transeunte
Varjão,2023,0,Roubo de Veículo
Varjão,2023,0,Roubo em Comércio
Varjão,2023,0,Roubo em Transporte Coletivo
Varjão,2024,5,Furto em Veículo
Varjão,2024,0,Homicídio
Varjão,2024,0,LCSM (Lesão Corporal Seguida de Morte)
Varjão,2024,0,Latrocínio
Varjão,2024,4,Roubo a Transeunte
Varjão,2024,0,Roubo de Veículo
Varjão,2024,1,Roubo em Comércio
Varjão,2024,0,Roubo em Transporte Coletivo
Vicente Pires,2015,178,Furto em Veículo
Vicente Pires,2015,3,Homicídio
Vicente Pires,2015,0,LCSM (Lesão Corporal Seguida de Morte)
Vicente Pires,2015,1,Latrocínio
Vicente Pires,2015,235,Roubo a Transeunte
Vicente Pires,2015,68,Roubo de Veículo
Vicente Pires,2015,34,Roubo em Comércio
Vicente Pires,2015,16,Roubo em Transporte Coletivo
Vicente Pires,2016,202,Furto em Veículo
Vicente Pires,2016,8,Homicídio
Vicente Pires,2016,0,LCSM (Lesão Corporal Seguida de Morte)
Vicente Pires,2016,0,Latrocínio
Vicente Pires,2016,306,Roubo a Transeunte
Vicente Pires,2016,64,Roubo de Veículo
Vicente Pires,2016,20,Roubo em Comércio
Vicente Pires,2016,19,Roubo em Transporte Coletivo
Vicente Pires,2017,215,Furto em Veículo
Vicente Pires,2017,6,Homicídio
Vicente Pires,2017,0,LCSM (Lesão Corporal Seguida de Morte)
Vicente Pires,2017,0,Latrocínio
Vicente Pires,2017,248,Roubo a Transeunte
Vicente Pires,2017,62,Roubo de Veículo
Vicente Pires,2017,48,Roubo em Comércio
Vicente Pires,2017,27,Roubo em Transporte Coletivo
Vicente Pires,2018,160,Furto em Veículo
Vicente Pires,2018,5,Homicídio
Vicente Pires,2018,0,LCSM (Lesão Corporal Seguida de Morte)
Vicente Pires,2018,3,Latrocínio
Vicente Pires,2018,270,Roubo a Transeunte
Vicente Pires,2018,50,Roubo de Veículo
Vicente Pires,2018,16,Roubo em Comércio
Vicente Pires,2018,13,Roubo em Transporte Coletivo
Vicente Pires,2019,125,Furto em Veículo
Vicente Pires,2019,3,Homicídio
Vicente Pires,2019,0,LCSM (Lesão Corporal Seguida de Morte)
Vicente Pires,2019,0,Latrocínio
Vicente Pires,2019,253,Roubo a Transeunte
Vicente Pires,2019,42,Roubo de Veículo
Vicente Pires,2019,14,Roubo em Comércio
Vicente Pires,2019,18,Roubo em Transporte Coletivo
Vicente Pires,2020,134,Furto em Veículo
Vicente Pires,2020,8,Homicídio
Vicente Pires,2020,0,LCSM (Lesão Corporal Seguida de Morte)
Vicente Pires,2020,0,Latrocínio
Vicente Pires,2020,199,Roubo a Transeunte
Vicente Pires,2020,39,Roubo de Veículo
Vicente Pires,2020,7,Roubo em Comércio
Vicente Pires,2020,2,Roubo em Transporte Coletivo
Vicente Pires,2021,107,Furto em Veículo
Vicente Pires,2021,3,Homicídio
Vicente Pires,2021,0,LCSM (Lesão Corporal Seguida de Morte)
Vicente Pires,2021,0,Latrocínio
Vicente Pires,2021,179,Roubo a Transeunte
Vicente Pires,2021,37,Roubo de Veículo
Vicente Pires,2021,21,Roubo em Comércio
Vicente Pires,2021,18,Roubo em Transporte Coletivo
Vicente Pires,2022,87,Furto em Veículo
Vicente Pires,2022,5,Homicídio
Vicente Pires,2022,0,LCSM (Lesão Corporal Seguida de Morte)
Vicente Pires,2022,0,Latrocínio
Vicente Pires,2022,170,Roubo a Transeunte
Vicente Pires,2022,19,Roubo de Veículo
Vicente Pires,2022,10,Roubo em Comércio
Vicente Pires,2022,4,Roubo em Transporte Coletivo
Vicente Pires,2023,115,Furto em Veículo
Vicente Pires,2023,5,Homicídio
Vicente Pires,2023,0,LCSM (Lesão Corporal Seguida de Morte)
Vicente Pires,2023,0,Latrocínio
Vicente Pires,2023,176,Roubo a Transeunte
Vicente Pires,2023,18,Roubo de Veículo
Vicente Pires,2023,2,Roubo em Comércio
Vicente Pires,2023,10,Roubo em Transporte Coletivo
Vicente Pires,2024,127,Furto em Veículo
Vicente Pires,2024,5,Homicídio
Vicente Pires,2024,0,LCSM (Lesão Corporal Seguida de Morte)
Vicente Pires,2024,1,Latrocínio
Vicente Pires,2024,141,Roubo a Transeunte
Vicente Pires,2024,29,Roubo de Veículo
Vicente Pires,2024,2,Roubo em Comércio
Vicente Pires,2024,0,Roubo em Transporte Coletivo
Águas Claras,2015,1008,Furto em Veículo
Águas Claras,2015,11,Homicídio
Águas Claras,2015,0,LCSM (Lesão Corporal Seguida de Morte)
Águas Claras,2015,0,Latrocínio
Águas Claras,2015,495,Roubo a Transeunte
Águas Claras,2015,105,Roubo de Veículo
Águas Claras,2015,54,Roubo em Comércio
Águas Claras,2015,16,Roubo em Transporte Coletivo
Águas Claras,2016,768,Furto em Veículo
Águas Claras,2016,3,Homicídio
Águas Claras,2016,0,LCSM (Lesão Corporal Seguida de Morte)
Águas Claras,2016,0,Latrocínio
Águas Claras,2016,544,Roubo a Transeunte
Águas Claras,2016,103,Roubo de Veículo
Águas Claras,2016,48,Roubo em Comércio
Águas Claras,2016,13,Roubo em Transporte Coletivo
Águas Claras,2017,603,Furto em Veículo
Águas Claras,2017,6,Homicídio
Águas Claras,2017,0,LCSM (Lesão Corporal Seguida de Morte)
Águas Claras,2017,1,Latrocínio
Águas Claras,2017,456,Roubo a Transeunte
Águas Claras,2017,83,Roubo de Veículo
Águas Claras,2017,19,Roubo em Comércio
Águas Claras,2017,16,Roubo em Transporte Coletivo
Águas Claras,2018,614,Furto em Veículo
Águas Claras,2018,6,Homicídio
Águas Claras,2018,0,LCSM (Lesão Corporal Seguida de Morte)
Águas Claras,2018,0,Latrocínio
Águas Claras,2018,427,Roubo a Transeunte
Águas Claras,2018,48,Roubo de Veículo
Águas Claras,2018,25,Roubo em Comércio
Águas Claras,2018,12,Roubo em Transporte Coletivo
Águas Claras,2019,501,Furto em Veículo
Águas Claras,2019,8,Homicídio
Águas Claras,2019,0,LCSM (Lesão Corporal Seguida de Morte)
Águas Claras,2019,0,Latrocínio
Águas Claras,2019,197,Roubo a Transeunte
Águas Claras,2019,24,Roubo de Veículo
Águas Claras,2019,8,Roubo em Comércio
Águas Claras,2019,3,Roubo em Transporte Coletivo
Águas Claras,2020,370,Furto em Veículo
Águas Claras,2020,3,Homicídio
Águas Claras,2020,0,LCSM (Lesão Corporal Seguida de Morte)
Águas Claras,2020,1,Latrocínio
Águas Claras,2020,164,Roubo a Transeunte
Águas Claras,2020,14,Roubo de Veículo
Águas Claras,2020,16,Roubo em Comércio
Águas Claras,2020,3,Roubo em Transporte Coletivo
Águas Claras,2021,423,Furto em Veículo
Águas Claras,2021,4,Homicídio
Águas Claras,2021,0,LCSM (Lesão Corporal Seguida de Morte)
Águas Claras,2021,0,Latrocínio
Águas Claras,2021,151,Roubo a Transeunte
Águas Claras,2021,19,Roubo de Veículo
Águas Claras,2021,10,Roubo em Comércio
Águas Claras,2021,3,Roubo em Transporte Coletivo
Águas Claras,2022,475,Furto em Veículo
Águas Claras,2022,0,Homicídio
Águas Claras,2022,0,LCSM (Lesão Corporal Seguida de Morte)
Águas Claras,2022,0,Latrocínio
Águas Claras,2022,101,Roubo a Transeunte
Águas Claras,2022,9,Roubo de Veículo
Águas Claras,2022,2,Roubo em Comércio
Águas Claras,2022,1,Roubo em Transporte Coletivo
Águas Claras,2023,408,Furto em Veículo
Águas Claras,2023,1,Homicídio
Águas Claras,2023,0,LCSM (Lesão Corporal Seguida de Morte)
Águas Claras,2023,0,Latrocínio
Águas Claras,2023,119,Roubo a Transeunte
Águas Claras,2023,13,Roubo de Veículo
Águas Claras,2023,4,Roubo em Comércio
Águas Claras,2023,0,Roubo em Transporte Coletivo
Águas Claras,2024,359,Furto em Veículo
Águas Claras,2024,1,Homicídio
Águas Claras,2024,0,LCSM (Lesão Corporal Seguida de Morte)
Águas Claras,2024,0,Latrocínio
Águas Claras,2024,187,Roubo a Transeunte
Águas Claras,2024,18,Roubo de Veículo
Águas Claras,2024,9,Roubo em Comércio
Águas Claras,2024,1,Roubo em Transporte Coletivo
